Id,TipoDeClaseMS,ZonificaciónMS,FrenteLote,ÁreaLote,Calle,Callejón,FormaLote,ContornoTerreno,Servicios,ConfiguraciónLote,PendienteTerreno,Vecindario,Condición1,Condición2,TipoEdificio,EstiloCasa,CalidadGeneral,CondiciónGeneral,AñoConstrucción,AñoRenovación,EstiloTecho,MaterialTecho,Exterior1,Exterior2,TipoRevestimientoMampostería,ÁreaRevestimientoMampostería,CalidadExterior,CondiciónExterior,Cimentación,CalidadSótano,CondiciónSótano,ExposiciónSótano,TipoAcabadoSótano1,MetrosAcabadosSótano1,TipoAcabadoSótano2,MetrosAcabadosSótano2,MetrosNoAcabadosSótano,MetrosTotalesSótano,Calefacción,CalidadCalefacción,AireAcondicionadoCentral,Eléctrico,Metros1raPlanta,Metros2daPlanta,MetrosBajaCalidad,MetrosHabitables,BañosCompletosSótano,MediosBañosSótano,BañosCompletos,MediosBaños,DormitoriosSobreSuelo,CocinasSobreSuelo,CalidadCocina,TotalHabitacionesSobreSuelo,Funcionalidad,Chimeneas,CalidadChimenea,TipoGaraje,AñoConstrucciónGaraje,AcabadoGaraje,CochesGaraje,ÁreaGaraje,CalidadGaraje,CondiciónGaraje,EntradaPavimentada,MetrosDeckMadera,MetrosPorcheAbierto,MetrosPorcheCerrado,MetrosPorche3Estaciones,MetrosPorcheMalla,ÁreaPiscina,CalidadPiscina,Cerca,CaracterísticaExtra,ValorExtra,MesVenta,AñoVenta,TipoVenta,CondiciónVenta,PrecioVenta
884,75,RL,60.0,6204,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,TA,PConc,TA,Fa,No,Unf,0.0,Unf,0.0,73.857885,73.857885,GasA,TA,N,SBrkr,88.629462,73.857885,44.686343,207.17369,1,0,1,0,5,1,TA,10,Typ,0,,Detchd,1997.0,Unf,1,440,TA,Gd,Y,0.0,17.465764,0.0,0.0,0.0,0,,,,0,3,2006,WD,Normal,118500
885,20,RL,65.0,7150,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,BLQ,40.134096,Unf,0.0,42.73538,82.869476,GasA,TA,Y,SBrkr,82.869476,0.0,0.0,82.869476,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1967.0,RFn,1,288,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,GdWo,,0,7,2009,WD,Normal,100000
886,120,FV,50.0,5119,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,Gd,TA,PConc,Ex,TA,Av,GLQ,115.013914,Unf,0.0,42.73538,157.749294,GasA,Ex,Y,SBrkr,158.771227,0.0,0.0,158.771227,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1999.0,Fin,2,506,TA,TA,Y,9.011591,6.038695,0.0,0.0,0.0,0,,,,0,1,2008,CWD,Abnorml,328900
887,90,RL,70.0,8393,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,122.0,TA,TA,CBlock,TA,TA,No,LwQ,49.052784,Unf,0.0,102.007494,151.060278,GasA,Ex,Y,SBrkr,159.049936,0.0,0.0,159.049936,0,0,2,0,4,2,TA,8,Typ,0,,Attchd,2005.0,Fin,2,588,TA,TA,Y,25.269616,5.016762,0.0,0.0,0.0,0,,,,0,6,2006,WD,Family,145000
888,50,RL,59.0,16466,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,75.808848,75.808848,GasA,TA,Y,SBrkr,81.011416,48.402463,0.0,129.413879,0,0,1,1,3,1,TA,8,Typ,0,,Attchd,1955.0,Unf,1,300,TA,TA,Y,11.241263,0.0,0.0,0.0,24.619295,0,,,,0,4,2008,WD,Normal,135500
889,20,RL,95.0,15865,Pave,,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,,0.0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,32.608953,Rec,76.459169,96.897829,205.965951,GasA,Ex,Y,SBrkr,205.965951,0.0,0.0,205.965951,1,0,2,0,4,1,Gd,8,Typ,1,TA,Attchd,1970.0,Unf,2,621,TA,TA,Y,7.525143,19.230921,0.0,0.0,20.810272,0,,,,0,10,2007,WD,Normal,268000
890,20,RL,128.0,12160,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,TA,TA,CBlock,TA,TA,No,BLQ,95.132672,Unf,0.0,44.686343,139.819015,GasA,Ex,Y,SBrkr,139.819015,0.0,0.0,139.819015,1,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1953.0,RFn,2,505,TA,TA,Y,0.0,0.0,0.0,15.050286,0.0,0,,,,0,2,2009,WD,Normal,149500
891,50,RL,60.0,8064,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,62.430816,62.430816,GasA,Ex,Y,SBrkr,62.430816,23.411556,0.0,85.842372,0,0,1,0,3,1,TA,6,Typ,1,Po,Detchd,2003.0,Unf,2,576,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,MnPrv,Shed,2000,7,2007,WD,Normal,122900
892,60,RL,70.0,11184,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,TA,TA,CBlock,TA,TA,No,LwQ,20.996078,Rec,46.4515,17.837376,85.284954,GasA,Gd,Y,SBrkr,85.284954,71.070795,0.0,156.355749,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978.0,RFn,2,440,TA,TA,Y,22.575429,0.0,0.0,0.0,0.0,0,,,,0,7,2009,WD,Normal,172500
893,20,RL,70.0,8414,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,GLQ,61.594689,Unf,0.0,36.789588,98.384277,GasA,TA,Y,SBrkr,99.220404,0.0,0.0,99.220404,0,1,1,0,3,1,TA,6,Typ,0,,Attchd,1963.0,RFn,1,264,TA,TA,Y,17.837376,0.0,0.0,0.0,0.0,0,,MnPrv,,0,2,2006,WD,Normal,154500
894,20,RL,,13284,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,98.848792,Unf,0.0,29.636057,128.484849,GasA,TA,Y,SBrkr,128.484849,0.0,0.0,128.484849,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1954.0,Unf,1,354,TA,TA,Y,47.473433,10.776748,0.0,0.0,0.0,0,,GdPrv,,0,6,2008,WD,Normal,165000
895,90,RL,64.0,7018,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,142.60610499999999,0.0,0.0,142.60610499999999,0,0,2,0,4,2,TA,8,Typ,0,,Attchd,1979.0,Unf,2,400,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,6,2009,WD,Alloca,118858
896,60,RL,71.0,7056,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,415.0,TA,TA,CBlock,TA,TA,No,BLQ,37.1612,Unf,0.0,35.30314,72.46433999999999,GasA,TA,Y,SBrkr,91.323649,75.530139,0.0,166.853788,1,0,1,1,4,1,TA,8,Typ,1,TA,Attchd,1963.0,RFn,2,483,TA,TA,Y,0.0,4.64515,0.0,0.0,0.0,0,,,,0,10,2008,WD,Normal,140000
897,30,RM,50.0,8765,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,26.477355,Unf,0.0,61.873398,88.350753,GasA,Ex,N,SBrkr,88.350753,0.0,0.0,88.350753,0,0,1,0,2,1,TA,6,Typ,0,,Detchd,1936.0,Unf,1,327,TA,TA,Y,0.0,2.601284,0.0,0.0,0.0,0,,,,0,4,2006,WD,Abnorml,106500
898,90,RL,64.0,7018,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,104.05136,104.05136,0.0,208.10272,0,0,2,0,6,2,TA,12,Typ,0,,Detchd,1979.0,Unf,2,528,TA,TA,Y,14.307062,0.0,0.0,0.0,0.0,0,,,,0,6,2009,WD,Alloca,142953
899,20,RL,100.0,12919,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,203.271764,Unf,0.0,13.192226,216.46399,GasA,Ex,Y,SBrkr,219.622692,0.0,0.0,219.622692,1,0,2,1,2,1,Ex,11,Typ,2,Gd,Attchd,2009.0,Fin,3,820,TA,TA,Y,0.0,6.224501,0.0,0.0,0.0,0,,,,0,3,2010,New,Partial,611657
900,20,RL,65.0,6993,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,43.199895,Unf,0.0,41.527641,84.727536,GasA,TA,Y,SBrkr,114.828108,0.0,0.0,114.828108,0,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1961.0,Unf,1,288,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,6,2006,WD,Normal,135000
901,20,RL,,7340,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,29.914766,Unf,0.0,49.796008,79.710774,GasA,TA,Y,SBrkr,79.710774,0.0,0.0,79.710774,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1979.0,Unf,1,684,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,6,2007,WD,Normal,110000
902,20,RL,64.0,8712,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,79.89658,Unf,0.0,12.263196,92.159776,GasA,TA,Y,SBrkr,121.331318,0.0,0.0,121.331318,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1968.0,Unf,1,756,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,5,2009,WD,Normal,153000
903,60,RL,63.0,7875,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,72.743049,72.743049,GasA,Ex,Y,SBrkr,74.97272099999999,65.217906,0.0,140.190627,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2003.0,Fin,2,393,TA,TA,Y,0.0,6.967725,0.0,0.0,0.0,0,,,,0,7,2006,WD,Normal,180000
904,20,RL,50.0,14859,Pave,,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,155.14801,155.14801,GasA,Ex,Y,SBrkr,155.14801,0.0,0.0,155.14801,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3,690,TA,TA,Y,13.378032,5.57418,0.0,0.0,0.0,0,,,,0,8,2006,New,Partial,240000
905,20,RL,,6173,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,TA,TA,CBlock,TA,TA,No,GLQ,55.648897,Unf,0.0,25.734131,81.383028,GasA,TA,Y,SBrkr,83.798506,0.0,0.0,83.798506,0,0,1,0,3,1,TA,6,Typ,0,,Attchd,1967.0,Unf,1,288,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,MnPrv,,0,8,2007,WD,Normal,125500
906,20,RL,80.0,9920,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,32.887662,LwQ,26.94187,38.276036,98.105568,GasA,TA,Y,SBrkr,98.755889,0.0,0.0,98.755889,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1954.0,RFn,1,280,TA,TA,Y,0.0,0.0,15.236092,0.0,0.0,0,,MnPrv,,0,2,2010,WD,Normal,128000
907,20,RL,116.0,13501,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,Gd,TA,PConc,Gd,TA,No,GLQ,5.852889,Unf,0.0,144.92867999999999,150.781569,GasA,Ex,Y,SBrkr,151.989308,0.0,0.0,151.989308,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,3,865,TA,TA,Y,0.0,5.57418,0.0,0.0,0.0,0,,,,0,6,2007,WD,Normal,255000
908,50,RL,86.0,11500,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,,0.0,Gd,TA,CBlock,Gd,TA,No,Rec,20.717369,Unf,0.0,73.764982,94.482351,GasA,Gd,Y,SBrkr,94.76106,96.340411,0.0,191.101471,0,0,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,1936.0,Fin,1,180,Fa,TA,Y,0.0,0.0,0.0,0.0,29.914766,0,,,,0,6,2006,WD,Normal,250000
909,20,RL,,8885,Pave,,IR1,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,27.963803,ALQ,30.100572,22.203817,80.268192,GasA,TA,Y,SBrkr,83.798506,0.0,0.0,83.798506,1,0,1,0,2,1,TA,5,Typ,0,,Attchd,1983.0,Unf,2,484,TA,TA,Y,15.236092,0.0,0.0,0.0,0.0,0,,MnPrv,,0,6,2006,WD,Normal,131000
910,60,RL,149.0,12589,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,68.934026,68.934026,GasA,Ex,Y,SBrkr,68.934026,68.934026,0.0,137.868052,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,2,390,TA,TA,Y,3.344508,2.229672,0.0,0.0,0.0,0,,,,0,6,2009,WD,Normal,174000
911,90,RL,80.0,11600,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,41.156029,Unf,0.0,61.501786,102.657815,GasA,TA,Y,FuseA,102.657815,108.603607,0.0,211.261422,0,0,2,0,5,2,TA,12,Typ,0,,Detchd,1960.0,Unf,2,480,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,1,2010,WD,Normal,154300
912,20,RL,,9286,Pave,,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,,0.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,18.208988,Unf,0.0,99.592016,117.801004,GasA,TA,Y,SBrkr,117.801004,0.0,0.0,117.801004,0,0,1,1,3,1,Gd,5,Typ,0,,Detchd,1978.0,Unf,1,252,TA,TA,Y,16.072219,0.0,0.0,0.0,0.0,0,,,,0,10,2009,WD,Normal,143500
913,30,RM,51.0,6120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Rec,45.429567,Unf,0.0,25.919937,71.349504,GasA,TA,N,SBrkr,94.296545,0.0,0.0,94.296545,0,0,1,0,3,1,TA,6,Min1,0,,Detchd,1925.0,Unf,1,450,TA,TA,Y,0.0,0.0,10.405136,0.0,11.14836,0,,MnPrv,Shed,620,7,2006,WD,Abnorml,88000
914,90,RH,82.0,6270,Pave,,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,26.384452,Unf,0.0,66.611451,92.995903,GasA,TA,N,FuseA,92.995903,92.995903,0.0,185.991806,0,0,2,0,4,2,TA,8,Typ,0,,2Types,1949.0,Unf,3,871,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,8,2007,WD,Normal,145000
915,160,FV,30.0,3000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,GLQ,27.313482,Unf,0.0,29.543154,56.856636,GasA,Ex,Y,SBrkr,56.856636,56.856636,0.0,113.713272,0,0,2,1,2,1,Gd,4,Typ,0,,Detchd,2009.0,RFn,2,528,TA,TA,Y,0.0,21.739302,0.0,0.0,0.0,0,,,,0,6,2009,New,Partial,173733
916,160,RM,21.0,2001,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,50.725038,50.725038,GasA,Fa,Y,SBrkr,50.725038,50.725038,0.0,101.450076,0,0,1,1,3,1,TA,6,Typ,0,,Attchd,1970.0,Unf,1,286,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,1,2007,WD,Normal,75000
917,20,C (all),50.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,4.64515,Unf,0.0,39.94829,44.59344,GasA,TA,N,FuseA,44.59344,0.0,0.0,44.59344,1,0,0,0,1,1,TA,4,Typ,0,,Detchd,1958.0,Unf,1,308,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,10,2006,WD,Abnorml,35311
918,20,RL,,17140,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,98.384277,Unf,0.0,6.967725,105.352002,GasA,Ex,Y,FuseA,114.177787,0.0,0.0,114.177787,0,0,1,0,3,1,TA,6,Typ,0,,Attchd,1956.0,RFn,1,284,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,4,2009,WD,Normal,135000
919,60,RL,103.0,13125,Pave,,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,PConc,Ex,TA,Mn,BLQ,4.459344,GLQ,58.900502,39.205066,102.56491199999999,GasA,Ex,Y,SBrkr,84.727536,112.877145,0.0,197.604681,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1991.0,RFn,3,833,TA,TA,Y,6.689016,17.837376,20.810272,0.0,0.0,0,,GdPrv,,0,11,2007,WD,Normal,238000
920,20,RL,87.0,11029,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,CompShg,MetalSd,MetalSd,,0.0,Ex,TA,CBlock,Gd,TA,No,ALQ,49.052784,BLQ,38.183133,22.761235,109.997152,GasA,Ex,Y,SBrkr,131.364842,0.0,0.0,131.364842,1,0,1,0,3,1,TA,6,Min1,1,TA,Attchd,1990.0,Unf,2,601,TA,TA,Y,0.0,4.738053,0.0,0.0,17.65157,0,,,,0,5,2008,WD,Normal,176500
921,60,RL,70.0,8462,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,75.623042,Unf,0.0,10.590942,86.213984,GasA,Ex,Y,SBrkr,86.957208,72.928855,0.0,159.886063,0,1,2,1,3,1,Gd,7,Typ,0,,Attchd,1994.0,RFn,2,471,TA,TA,Y,27.8709,8.082561,0.0,0.0,0.0,0,,,,0,7,2007,WD,Normal,201000
922,90,RL,67.0,8777,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,100.706852,Unf,0.0,17.465764,118.172616,GasA,Gd,Y,SBrkr,118.172616,86.213984,0.0,204.3866,2,0,2,2,4,2,TA,9,Typ,0,,,,,0,0,,,N,0.0,6.50321,0.0,0.0,0.0,0,,GdPrv,,0,9,2008,WD,Normal,145900
923,20,RL,65.0,10237,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,2.601284,Unf,0.0,119.659064,122.260348,GasA,Ex,Y,SBrkr,122.260348,0.0,0.0,122.260348,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2005.0,Fin,2,397,TA,TA,Y,9.2903,0.0,0.0,2.136769,0.0,0,,,,0,10,2006,New,Partial,169990
924,120,RL,50.0,8012,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,15.328994999999999,GLQ,78.131423,55.555994,149.016412,GasA,Ex,Y,SBrkr,150.224151,0.0,0.0,150.224151,1,0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,1993.0,RFn,2,533,TA,TA,Y,0.0,6.4103069999999995,0.0,0.0,0.0,0,,,,0,7,2008,WD,Normal,193000
925,20,RL,79.0,10240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,157.0,TA,Gd,CBlock,Gd,TA,No,BLQ,58.064375,LwQ,98.570083,0.0,156.634458,GasA,TA,Y,SBrkr,156.634458,0.0,0.0,156.634458,1,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1980.0,Unf,2,612,TA,TA,Y,35.674752,12.170293,0.0,0.0,0.0,0,,,,0,5,2006,WD,Normal,207500
926,20,RL,,15611,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,71.256601,LwQ,8.639979,24.712198,104.608778,GasA,TA,Y,SBrkr,104.608778,0.0,0.0,104.608778,0,1,2,0,3,1,Ex,6,Typ,0,,Attchd,1977.0,RFn,2,540,TA,TA,Y,16.72254,0.0,0.0,0.0,0.0,0,,,,0,3,2008,WD,Abnorml,175000
927,60,RL,93.0,11999,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,109.718443,109.718443,GasA,Ex,Y,SBrkr,114.642302,105.90942,0.0,220.551722,0,0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2003.0,Fin,3,656,TA,TA,Y,9.661912,9.2903,0.0,0.0,0.0,0,,,,0,5,2007,WD,Normal,285000
928,60,RL,,9900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,TA,TA,CBlock,TA,TA,No,BLQ,51.282455999999996,Unf,0.0,26.01284,77.295296,GasA,Gd,Y,SBrkr,102.007494,81.75464,0.0,183.762134,0,0,2,1,4,1,TA,9,Typ,1,Gd,Attchd,1968.0,RFn,2,486,TA,TA,Y,0.0,3.994829,0.0,0.0,0.0,0,,GdPrv,,0,4,2008,WD,Normal,176000
929,20,RL,,11838,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,162.858959,162.858959,GasA,Ex,Y,SBrkr,166.110564,0.0,0.0,166.110564,0,0,2,0,3,1,Ex,7,Typ,1,TA,Attchd,2001.0,RFn,2,522,TA,TA,Y,18.766406,14.028353,0.0,0.0,0.0,0,,,,0,6,2009,WD,Normal,236500
